Challenge;Predicate;ID;Popularity;Expr
zRAn69AocpkmxXZnW;inv6;agtk4AKJ3CbW9LNru;2;Teacher in Teaches.Teacher
zRAn69AocpkmxXZnW;inv6;wtFWBaMgvFeusYKRd;1;Teacher in Teacher.Teaches
zRAn69AocpkmxXZnW;inv6;KHcFryWfuqRJWCett;9;some Teacher.Teaches
zRAn69AocpkmxXZnW;inv6;bqM3XJ2T5bdHaEGkD;2;Teaches.Teacher = Class
zRAn69AocpkmxXZnW;inv6;XSuTcHkBMJtnCp2fP;2;Teacher.Teaches = Class
zRAn69AocpkmxXZnW;inv6;QPMf5GZpce7cxSXBA;3;Teaches.Teacher = Teacher
zRAn69AocpkmxXZnW;inv6;7X8eneW7kFhS6F6Wv;10;Teaches.Class = Teacher
zRAn69AocpkmxXZnW;inv6;ugFrJrMKc7QoiaKSA;1;Teaches.Class = Class
zRAn69AocpkmxXZnW;inv6;6tRuahdqtd2SYX936;1;Teaches.Person = Teacher
zRAn69AocpkmxXZnW;inv6;KRgsYWbmNAtxCMzjS;2;Class.Teaches = Teacher
zRAn69AocpkmxXZnW;inv6;iMQ3qs3Teyis9qoCd;1;Teacher = Teacher.Teaches
zRAn69AocpkmxXZnW;inv6;CM7LBz5iWGSuxqbET;4;Teacher.Teaches in Class
zRAn69AocpkmxXZnW;inv6;RkzqidZ6vbg6DvGA4;3;Class in Teacher.Teaches
zRAn69AocpkmxXZnW;inv6;Hn6DeuzsYsQmhSsaK;1;some Teacher<:Teaches
zRAn69AocpkmxXZnW;inv6;2etbh24kqPg3qh5eP;1;all t : Teacher | lone t.Teaches
zRAn69AocpkmxXZnW;inv6;tqarMXxXEv9p3CGgE;2;all t : Teacher | one t.Teaches
zRAn69AocpkmxXZnW;inv6;Hsta4CZd3yDLGjx4a;1;iden in ~Teaches.Teaches
zRAn69AocpkmxXZnW;inv6;mDDbnHbWokKcwcJP7;1;all t : Teacher | inv5
zRAn69AocpkmxXZnW;inv6;4qQfQNPXMYNx5Fokp;2;~Teaches.Teaches in iden
zRAn69AocpkmxXZnW;inv6;Y3u4KnT8mBsbbymKB;2;Teacher in ~Teaches.Teacher
zRAn69AocpkmxXZnW;inv6;DzWivgbdHrBNWiC5j;1;Teacher in ~Teaches.Person
zRAn69AocpkmxXZnW;inv6;wwDxLsCr4ggDscorm;1;iden & (Class->Class) in Teaches.~Teaches
zRAn69AocpkmxXZnW;inv6;nt6YvqGAXYQRMGcA3;1;Teaches.~Teaches in iden
zRAn69AocpkmxXZnW;inv6;9AM5vE37RQrYGJRD3;1;all t : Teacher | t->Class in Teaches
zRAn69AocpkmxXZnW;inv6;QzqPXSrLgva7hT3zd;1;Class in ~Teaches.Teacher
zRAn69AocpkmxXZnW;inv6;YdzQoferNYtnbZ7eK;1;Class.~(Teaches) = Teacher
zRAn69AocpkmxXZnW;inv6;zYxxwyT74tfJebsSj;1;some c: Class | all t: Teacher | t->c in Teaches
zRAn69AocpkmxXZnW;inv6;YSgLWKMwE4ztRAQDW;1;all t : Teacher | no t.Teaches
zRAn69AocpkmxXZnW;inv6;Qy8h49FZtAcJ7WF9W;1;all t : Teacher | no t.^Teaches
zRAn69AocpkmxXZnW;inv6;pej3aWi4d3qZTYWsK;1;all t : Teacher | no t.~Teaches
zRAn69AocpkmxXZnW;inv6;FYd57DxFER5xHAndY;6;all t : Teacher | Class in t.Teaches
zRAn69AocpkmxXZnW;inv6;kPEMdZrykjGZDKEcw;3;all t : Teacher | t.Teaches in Class
zRAn69AocpkmxXZnW;inv6;ZQNeyrhFYjBfuqppr;2;some c : Class | c in Teacher.Teaches
zRAn69AocpkmxXZnW;inv6;9W4MDaTCeKFpTXmw4;1;all c : Class | c in Teacher.Teaches
zRAn69AocpkmxXZnW;inv6;tkrGeJLPumPhdc3c5;1;all t : Person | Class in t.Teaches
zRAn69AocpkmxXZnW;inv6;QqF7af26im6AnZzh5;1;some c : Class | Teacher.Teaches in c
zRAn69AocpkmxXZnW;inv6;jgyR7wKLWKmaKrfuS;2;all t : Teacher | no t.Teaches - Class
zRAn69AocpkmxXZnW;inv6;kWkdbeyP75FiMcy7C;1;all t : Teacher | Class in t.^Teaches
zRAn69AocpkmxXZnW;inv6;zRAn69AocpkmxXZnW;1;
zRAn69AocpkmxXZnW;inv6;ihETkJZeSnx7kbzFc;1;all t : Teacher, c : Class | c in t.Teaches
zRAn69AocpkmxXZnW;inv6;Mipegs7uPaD9WyjFt;1;all t : Teacher | some Teaches.t
zRAn69AocpkmxXZnW;inv6;gghP3LYP3cbR48HuM;1;some c : Class | some Teaches.c
zRAn69AocpkmxXZnW;inv6;RC9YL6MqNjs3gRxY3;1;some c : Class | some c.Teaches
zRAn69AocpkmxXZnW;inv7;JMwCGnuZE3B4XrXZd;3;some (Teaches.Class & Teacher)
zRAn69AocpkmxXZnW;inv7;dfF952ky7MBAbSmy8;6;some Teaches.Class
zRAn69AocpkmxXZnW;inv7;ycNf8fHHpamJTFcKQ;1;Teaches.Class in Teacher
zRAn69AocpkmxXZnW;inv7;osj3RRHs3chPsmrZd;1;some Teacher <: Teaches.Class
zRAn69AocpkmxXZnW;inv7;zwuXk8BWnCeHHCi5R;1;Teaches.Class = Teacher
zRAn69AocpkmxXZnW;inv7;u2CXFmSLLk29CtTEZ;1;Teaches.Teacher = Class
zRAn69AocpkmxXZnW;inv7;KNZeLWMFhWt97zexb;1;Class in (Teacher <: Teaches.Class)
zRAn69AocpkmxXZnW;inv7;AokDqH4Rwdmnrs9rq;3;Class in Person.Teaches
zRAn69AocpkmxXZnW;inv7;BPkAdSXpXLMpN5QZa;1;Teacher.Teaches in Class
zRAn69AocpkmxXZnW;inv7;z6vvCvpihZrPTudd4;1;Teacher.Teaches in Teaches.Class
zRAn69AocpkmxXZnW;inv7;fzuJWDzFBTPRJcJSz;1;some Teacher.Teaches & Teaches.Class
zRAn69AocpkmxXZnW;inv7;r4ESJa6RENCqLzwvY;1;Class in Teaches.Person
zRAn69AocpkmxXZnW;inv7;aYn8sNDeQAGyEm8uT;3;Class in Teaches . Class
zRAn69AocpkmxXZnW;inv7;KsMoRFQPgZBGNcNyv;1;Teacher in Person . Teaches
zRAn69AocpkmxXZnW;inv7;orY9neqTQ8nRuLxPP;35;all c : Class | some Teaches.c
zRAn69AocpkmxXZnW;inv7;NTgcqzgRWfhCSa52g;5;all c : Class | some Teacher.Teaches
zRAn69AocpkmxXZnW;inv7;sBTp4b5sFtyFTiv6w;3;all c : Class | some (Teacher.Teaches)->c
zRAn69AocpkmxXZnW;inv7;Rnq6oXG3MpZTDvmcY;1;all c : Class | some ((Person.Teaches) -> c)
zRAn69AocpkmxXZnW;inv7;7qkttQsagLBmLjM4z;1;some Class<:Teaches
zRAn69AocpkmxXZnW;inv7;7uv7fHwrH8uoP2aT5;2;all c : Class | some ((Teacher) -> c)
zRAn69AocpkmxXZnW;inv7;pFS9RQRRQQWfAx5JF;1;Class = Person.Teaches
zRAn69AocpkmxXZnW;inv7;7LYMhYjiqMrfiCH2c;1;Teaches in Teacher some->Class
zRAn69AocpkmxXZnW;inv7;tzsv9vvNkJwd49Lg9;3;all c : Class | (Teacher->c) in Teaches
zRAn69AocpkmxXZnW;inv7;mdE9szktc6NNJ7HgP;2;some Class.~Teaches
zRAn69AocpkmxXZnW;inv7;Q2KmYLGrwiCFkNtNZ;1;all c : Class, t : Teacher | some t->c
zRAn69AocpkmxXZnW;inv7;m5K4NntxbWJxkDMN5;1;~((Groups.Group):>Teacher) in Teaches
zRAn69AocpkmxXZnW;inv7;yEi2xTySCfM9aptC6;2;all c:Class | some Teaches.~Teaches
zRAn69AocpkmxXZnW;inv7;umRZ3K5mx6ccWmdRF;3;all c:Class | some c.Teaches
zRAn69AocpkmxXZnW;inv7;QgBSNf5GATxgTR8xp;1;all c : Class | (#c.Groups) > 0
zRAn69AocpkmxXZnW;inv7;bgMEGJoG2GimAunsz;1;all t : Teacher, c : Class | some c->t->Group
zRAn69AocpkmxXZnW;inv7;fnrG32aBspZGEPWq6;1;all c : Class, t : Teacher | (#t.(c.Groups)) > 0
zRAn69AocpkmxXZnW;inv7;CqfZ96yFHmpd2KcNN;2;all c : Class | #Person.(c.Groups) > 0
zRAn69AocpkmxXZnW;inv7;yL4oy9AWgtGLptEZS;2;all c : Class | Person.(c.Groups) in Teacher
zRAn69AocpkmxXZnW;inv7;WxDoSEnKLnq6rhQ7i;2;all c : Class | some Teacher.(c.Groups)
zRAn69AocpkmxXZnW;inv7;cSREHSiMCwEsJHY9E;1;all c : Class | lone Teacher.(c.Groups)
zRAn69AocpkmxXZnW;inv7;JLnvgBkEDtGcBD2n6;2;all c : Class | one Teaches.c
zRAn69AocpkmxXZnW;inv7;wJ9grGZupPELjD999;1;all c : Class | #Teacher.(c.Groups) > 0
zRAn69AocpkmxXZnW;inv7;m6zmG8ZQAxxseuFDS;2;all c : Class | lone Teaches.c
zRAn69AocpkmxXZnW;inv7;GNr2AaLpHuWuDJuEj;1;all c : Class | some c.Groups.Group
zRAn69AocpkmxXZnW;inv7;3xtQSM7Cu6oq6F6eB;1;all c : Class | no Teacher.(c.Groups)
zRAn69AocpkmxXZnW;inv7;LqXNyY95i99ELbhrC;1;all c : Class | one Teacher.(c.Groups)
zRAn69AocpkmxXZnW;inv7;aZtaGPidDMjJ3PExB;8;all c : Class | Teaches.c in Teacher
zRAn69AocpkmxXZnW;inv7;TNCQ5yFDkhKfrYEfv;1;all c : Class | c in Person.Teaches
zRAn69AocpkmxXZnW;inv7;gPXatGoXjj8W4KYwp;3;all c: Class | some c.~Teaches
zRAn69AocpkmxXZnW;inv7;D3k5Nhzy8PtjrKLws;1;all c : Class | #Teaches.c > 0
zRAn69AocpkmxXZnW;inv7;zRAn69AocpkmxXZnW;1;
zRAn69AocpkmxXZnW;inv7;jadzEzWN7w5BST8uq;1;#(Teacher->Class :> Class) = #Class
zRAn69AocpkmxXZnW;inv7;NXASWGJryDNzcZbM6;1;#(Teaches :> Class) = #Class
zRAn69AocpkmxXZnW;inv7;GykDJK6cZsE24MGwa;1;#(Teaches :> Class) = #Teaches
zRAn69AocpkmxXZnW;inv7;95LKNg3QGeR9W3zwB;1;~Teaches.Teaches in iden
zRAn69AocpkmxXZnW;inv7;r6idsZiBrhWoKXdFN;1;some Teacher.Teaches
zRAn69AocpkmxXZnW;inv7;Hu5EgWYaQmiaKS6gk;1;Teacher in ~Teaches.Teacher
zRAn69AocpkmxXZnW;inv7;N6wscFSt9QyDXkFng;1;Teacher in Teaches.Class
zRAn69AocpkmxXZnW;inv7;DR3fbwkAkCnNRfer8;1;some Class.Teaches
zRAn69AocpkmxXZnW;inv7;uCsimvgxaDDTa8cJ3;1;all c : Class | #Teacher->c > 1
zRAn69AocpkmxXZnW;inv7;9JK6yN5tzhRJhNSH3;3;(Class->Class & iden) in ~Teaches.Teaches
zRAn69AocpkmxXZnW;inv7;B8L3FDNvzoEcJNg9E;1;(Class->Class) in ~Teaches.Teaches
zRAn69AocpkmxXZnW;inv7;nzE6rQhR8ezpr7k8b;3;all c:Class | some Teaches.c and Teaches.c in Teacher
zRAn69AocpkmxXZnW;inv7;T4LJfxqJ4Xb4nXJpf;1;all c : Class | some Teaches.Teacher
zRAn69AocpkmxXZnW;inv7;qdyLuMFK46yCroaR8;1;Teaches . Class = Class
zRAn69AocpkmxXZnW;inv7;pSaWo8S3pqWNetdg3;1;all c : Class | Teacher in Teaches . c
zRAn69AocpkmxXZnW;inv8;wYCe5pdcFhCF6GbEt;10;~Teaches.Teaches in iden
zRAn69AocpkmxXZnW;inv8;Tt67q86cth2azLS8n;2;one Teaches.Class
zRAn69AocpkmxXZnW;inv8;Jav2YK3Zbo3Zok5Sf;3;Teaches.~Teaches in iden
zRAn69AocpkmxXZnW;inv8;9GCoZQJg9nMf9ihuH;1;(Teacher<:Teaches).(Teacher<:Teaches) in iden
zRAn69AocpkmxXZnW;inv8;6wvAEumqFELLHudzv;10;lone Teacher.Teaches
zRAn69AocpkmxXZnW;inv8;NEQ9cZ6D7jxmKW5oN;2;~Teaches.Teaches & Teacher->Teacher in iden
zRAn69AocpkmxXZnW;inv8;q2SGqEK7G3DfGRb3J;1;all t:Person | lone t.Teaches
zRAn69AocpkmxXZnW;inv8;NSSpQynTokfBjRKxr;3;(~Teaches:>Teacher).(Teaches:>Teacher) in iden
zRAn69AocpkmxXZnW;inv8;JF7M4R8ockTacvkjv;1;(Teacher<:~Teaches).(Teacher<:Teaches) in iden
zRAn69AocpkmxXZnW;inv8;Jv9RL2W34bcpdpNrj;3;one Teacher.Teaches
zRAn69AocpkmxXZnW;inv8;TCua2QkSzKPyZtCWj;1;one Teacher->Teaches
zRAn69AocpkmxXZnW;inv8;etkMEaDFpiJF2smYp;2;all t:Teacher | one t.Teaches
zRAn69AocpkmxXZnW;inv8;bp9M9TxaAkxDW3fCH;2;all t:Teacher { one c:Class | c in t.Teaches }
zRAn69AocpkmxXZnW;inv8;bDBSW5iBB3eK4qoRp;1;all c:Class { one t:Teacher | c in t.Teaches }
zRAn69AocpkmxXZnW;inv8;jMcp2RsApCaSqvPFT;1;all t:Teacher { one c:Class | t in c.~Teaches }
zRAn69AocpkmxXZnW;inv8;X9coXDosGmL3QD7ra;1;Teaches in Teacher lone -> Class
zRAn69AocpkmxXZnW;inv8;FfAbM7Nbeaft4Wfnj;1;Teaches in Teacher -> lone Class
zRAn69AocpkmxXZnW;inv8;4kEGx5apScPYdgp9e;1;all t: Teacher { one c: Class | t.Teaches = c }
zRAn69AocpkmxXZnW;inv8;vKQRxHhBYpAuTWcWs;1;all t: Teacher { lone c: Class | t.Teaches = c }
zRAn69AocpkmxXZnW;inv8;rNJH9rE2j8eDu3Tdd;2;all t : Teacher | some t.Teaches
zRAn69AocpkmxXZnW;inv8;zRAn69AocpkmxXZnW;1;
zRAn69AocpkmxXZnW;inv8;R4P7W9YCitq9FNki3;1;#Teacher.Teaches < 2
zRAn69AocpkmxXZnW;inv8;qRq8Qkr6Fqihjzf7J;1;all t : Teacher | #Teacher.Teaches < 2
zRAn69AocpkmxXZnW;inv8;NRfLgB37jegebag4q;1;all t : Teacher, c, c1 : Class | (t->c + t->c1) in Teaches => c != c1
zRAn69AocpkmxXZnW;inv8;dScgrpJyDcvgTTk6x;3;lone Teacher & Teaches.Class
zRAn69AocpkmxXZnW;inv8;RnaN7W6FJe8Tb4qmf;1;one (Teacher & Teaches.Class)
zRAn69AocpkmxXZnW;inv8;evAP6Z4Dq7YvdM4Qs;1;#(Teacher & Teaches.Class) <= 1
zRAn69AocpkmxXZnW;inv8;86mxDrX6Mxh94R8YC;1;#(Teacher & Teaches.Class) < 1
zRAn69AocpkmxXZnW;inv8;fGDYp7gGWDYyh5c8N;3;let c = ~Teaches | c.~c in iden
zRAn69AocpkmxXZnW;inv8;GEZ43aphgoBFBaKG8;1;no ~Teaches.Teaches - iden
zRAn69AocpkmxXZnW;inv8;xrmYDddrGMTyEt6Bu;2;all c : Class | lone Teaches.c
zRAn69AocpkmxXZnW;inv8;KfdyWBmjXWMeHAMZn;1;all c : Class | lone c.Teaches
zRAn69AocpkmxXZnW;inv8;Dzh56MnSHztgJhGBu;1;some c : Class | lone Teaches.c
zRAn69AocpkmxXZnW;inv8;9wt6vovBeTyyCTjQf;2;some t : Teacher | lone t.Teaches
zRAn69AocpkmxXZnW;inv8;uZY9fHPFpPfeb9kbs;2;some t : Teacher | lone t.Teaches & Class
zRAn69AocpkmxXZnW;inv8;QqePpCejtBQYS3hWe;1;some t : Teacher | lone t.Teaches + Class
zRAn69AocpkmxXZnW;inv8;ou5CErjiAKGoNw9ip;1;all t : Teacher | lone Teacher.Teaches
zRAn69AocpkmxXZnW;inv8;hX5auKrBCjmc9dZKZ;1;Teacher.Teaches in Class
zRAn69AocpkmxXZnW;inv8;GPs9aLoKDJT7ACRoJ;2;Teaches.Class in Teacher
zRAn69AocpkmxXZnW;inv8;xKQs2HGB3CrZjkGgP;1;Teaches.Class = Teacher
zRAn69AocpkmxXZnW;inv8;vMKhqSNBDkh9QnFJc;1;Teaches.Class in (Teacher + Person)
zRAn69AocpkmxXZnW;inv8;x5zFvT2kT5zLkJTTr;1;~((Groups.Group):>Teacher) in Teaches
zRAn69AocpkmxXZnW;inv8;9ATvastxMvdsRBCZS;1;all c : Class | lone Teacher -> c & Teaches
zRAn69AocpkmxXZnW;inv8;QkimgrY2hKguX4gHG;1;all t:Teacher | lone Teaches.Class
zRAn69AocpkmxXZnW;inv8;ovrWWJARqLNFZ2tYB;1;all t:Teacher | lone Teaches.t
zRAn69AocpkmxXZnW;inv8;vLMWMkXBBDrEbY8MC;1;lone Person.Teaches
zRAn69AocpkmxXZnW;inv9;xtzxGHQdJfwY2Rajm;1;all c : Class | not (lone Person -> c & Teaches)
zRAn69AocpkmxXZnW;inv9;9nMZ3ccecNE7mArZf;1;all c : Class | lone Person -> c & Teaches
zRAn69AocpkmxXZnW;inv9;r76rnTrrwCNcrnL3Z;2;all c : Class | one t : Teacher | c in t.Teaches
zRAn69AocpkmxXZnW;inv9;DnAiSD6Rm3AmbbNDQ;4;all c:Class | lone c.Teaches
zRAn69AocpkmxXZnW;inv9;cf5oTghTcDR3S9u8y;1;all c : Class | one t : Teacher | c in Teaches.t
zRAn69AocpkmxXZnW;inv9;kKgDARv2WbnaEfAn8;8;all c : Class | one Teaches.c
zRAn69AocpkmxXZnW;inv9;RnDnYogc9vW24cd7d;45;all c:Class | lone Teaches.c
zRAn69AocpkmxXZnW;inv9;zHjk3BkdruK3vWmD7;2;all c : Class | #Teaches.c < 2
zRAn69AocpkmxXZnW;inv9;ePykGYpKEcrKZkFW6;1;~Teaches.Teaches in iden and Teaches.~Teaches in iden
zRAn69AocpkmxXZnW;inv9;zoKCTKuxXMPueTgY2;17;Teaches . ~Teaches in iden
zRAn69AocpkmxXZnW;inv9;Dko2g5FbkFTYCtk2v;6;~Teaches.Teaches in iden
zRAn69AocpkmxXZnW;inv9;Q8JMFa93rgRkHH4ky;3;(Teacher <: Teaches).~Teaches in iden
zRAn69AocpkmxXZnW;inv9;9rtFhiimN8TS5Wb7n;2;(Teacher <: Teaches).~(Teaches :> Teacher) in iden
zRAn69AocpkmxXZnW;inv9;rcXwfxPTYH3sdQF75;1;((Teacher + Student) <: Teaches).~(Teaches) in iden
zRAn69AocpkmxXZnW;inv9;ax8LxNHZfhu89iTxj;3;all c:Class | lone Teacher.Teaches
zRAn69AocpkmxXZnW;inv9;X8jPpzyovoemXvBEx;3;all c : Class | lone (Teacher->c)
zRAn69AocpkmxXZnW;inv9;jMCXAhvt68ns62dGe;6;all c : Class | #(Teacher->c) < 2
zRAn69AocpkmxXZnW;inv9;jyBfEhfNrtw4EntZv;2;~(Teaches :> Class).(Teaches :> Class) in iden
zRAn69AocpkmxXZnW;inv9;nR86FWvPJ5eXRgBje;1;~(Teacher <: Teaches).(Teacher <: Teaches) in iden
zRAn69AocpkmxXZnW;inv9;ks9wBvZyR23wozW5M;1;no c : Class | #Teaches.c > 1
zRAn69AocpkmxXZnW;inv9;HaBBqo2nEYMEz67NJ;2;all c : Class | lone c->Teacher
zRAn69AocpkmxXZnW;inv9;Qb9GAZni9PKFmmZet;1;all c : Class | lone c->Teaches
zRAn69AocpkmxXZnW;inv9;5ch8jgQNopB24jnKK;2;all t:Teacher | lone Teaches.t
zRAn69AocpkmxXZnW;inv9;2PRK3xaide8jb244B;3;all c:Class,p:Person | lone Teaches.c and lone p.Teaches
zRAn69AocpkmxXZnW;inv9;E7C7oBCGyMgoqukNg;5;all c:Class,p:Teacher | lone Teaches.c and lone p.Teaches
zRAn69AocpkmxXZnW;inv9;2qEDEW7Y4QpPM54C5;1;all c:Class | not (some Teaches.c)
zRAn69AocpkmxXZnW;inv9;EBvfzZpkXvtR5ypHy;4;all c:Class | (some Teaches.c)
zRAn69AocpkmxXZnW;inv9;qpbDnGM5i9zLJpozh;1;all c:Class,p:Teacher | lone Teaches.c implies lone p.Teaches
zRAn69AocpkmxXZnW;inv9;BxcF8kaFgBH7Bhwnf;1;lone (Teaches.Class & Teacher)
zRAn69AocpkmxXZnW;inv9;Qndh7uCAkQFeaKM98;1;(Teaches).~(Teaches) = iden
zRAn69AocpkmxXZnW;inv9;fwihxPX5jT3vicjWP;3;all t:Teacher | lone t.Teaches
zRAn69AocpkmxXZnW;inv9;zzspMNmM2ntgoeWTD;1;all c:Class,p:Person | lone Teaches->c
zRAn69AocpkmxXZnW;inv9;7y393NTXZehHigoDk;4;all c : Class | lone Teaches.c - Teacher
zRAn69AocpkmxXZnW;inv9;GwcwvNZx4iNBwenMk;1;all c : Class | lone ((c.Teaches) - Teacher)
zRAn69AocpkmxXZnW;inv9;oHTxaPh7PtGzNbHRc;2;all c:Class,p:Person | lone Teaches->c and lone p->Teaches
zRAn69AocpkmxXZnW;inv9;CGBg9ZaLJW3dR63CJ;1;all c: Class | one t: Teacher | t->c in Teaches
zRAn69AocpkmxXZnW;inv9;vtwpqrPtpate4tnvd;1;all c: Class | some t: Teacher | t->c in Teaches
zRAn69AocpkmxXZnW;inv9;Sw7TztQbHwokozSFt;1;all c: Class | all t: Teacher | t->c in Teaches
zRAn69AocpkmxXZnW;inv9;xLKhDCH5rhBxY8ZGX;5;all c:Class | lone Teacher.Teaches:>c
zRAn69AocpkmxXZnW;inv9;r8i5LSZbYswJg4EMX;1;all c:Class | lone Teaches:>c
zRAn69AocpkmxXZnW;inv9;Bh6hvGvXGgXgcfYDH;2;all c:Class | one Teacher.Teaches:>c
zRAn69AocpkmxXZnW;inv9;BhxWRcMF8RJhSHvnt;1;all c:Class,t:Teacher | one t.Teaches:>c
zRAn69AocpkmxXZnW;inv9;km4Hc7tepo9sE3a4Q;1;all t : Teacher | lone Teacher.Teaches
zRAn69AocpkmxXZnW;inv9;7X44J3ABgqKKLpiEE;1;all c:Class,t:Teacher | lone t.Teaches:>c
zRAn69AocpkmxXZnW;inv9;cdWStGStiugDRg77Q;1;all c:Class | lone Teacher.Teaches<:c
zRAn69AocpkmxXZnW;inv9;FiYi5XJ6PbJavxM4F;1;all t : Teacher | Class in Teacher.Teaches
zRAn69AocpkmxXZnW;inv9;CzEBcC9BTBvWX3L3J;1;all t : Teacher | Class in t.Teaches
zRAn69AocpkmxXZnW;inv9;ZyyrEZDgoMxZMEZbR;2;all c : Class | lone Teaches.Teacher
zRAn69AocpkmxXZnW;inv9;fTC6wc8jgv2j9C5bn;1;Teaches.^Teaches in iden
zRAn69AocpkmxXZnW;inv9;sC2rD5j2BBK2yFZk2;1;Teaches.*Teaches in iden
zRAn69AocpkmxXZnW;inv9;jLhqPB3gJyryLdQQ7;1;all t : Teacher | no t.Teaches
zRAn69AocpkmxXZnW;inv9;vhnQm2jcoMBwJ7eew;1;all c:Class,t:Teacher | lone Teaches.c:>t
zRAn69AocpkmxXZnW;inv9;LBYGuh7yDtZfncmQE;1;all c:Class,t:Teacher | lone Teaches.c
zRAn69AocpkmxXZnW;inv9;BBfuRTeZEH3RegxLp;3;all c:Class | lone c.~Teaches
zRAn69AocpkmxXZnW;inv9;Z2idsnsbPFdMJJtWT;1;lone Teaches.~Teaches
zRAn69AocpkmxXZnW;inv9;e8BpfEfDpQTNWnpbv;1;Teacher <: Teaches.~Teaches in iden
zRAn69AocpkmxXZnW;inv9;aJDq7P48wDnJhzqD3;1;all c : Class | some (Teacher.Teaches->c)
zRAn69AocpkmxXZnW;inv9;5DngTmPe6sWWDk8r3;2;all c : Class | lone (Teacher.Teaches->c)
zRAn69AocpkmxXZnW;inv9;XHjx9mjqP5RfrpS4f;1;all c : Class, t : Teacher | lone ((t.Teaches)->c)
zRAn69AocpkmxXZnW;inv9;DXcwC3TNwED6QEKsK;1;no (Class -> Teacher)
zRAn69AocpkmxXZnW;inv9;SiXEWTpnJGZHpn9XE;1;no Teaches
zRAn69AocpkmxXZnW;inv9;NmMhueiFke3qEnHF9;2;no (Teaches . Class)
zRAn69AocpkmxXZnW;inv9;7K4LwW7DhhHf5TNJy;2;(Teaches . Class) = Class
zRAn69AocpkmxXZnW;inv9;stGeHRihA5hN75JYi;2;lone (Teacher <: Teaches)
zRAn69AocpkmxXZnW;inv9;2A6gp6SzGFXJad3WC;1;no (Class . Teaches)
zRAn69AocpkmxXZnW;inv9;oLc2y9x5vwHymkJe5;1;no ( Teaches.Class - Teacher)
zRAn69AocpkmxXZnW;inv9;bhYK4HDRZyek7MZsX;2;(Teaches . ~Teaches) in (Teacher -> Teacher)
zRAn69AocpkmxXZnW;inv9;zLtrp9G6AL7Nb8oDK;1;(Teaches . ~Teaches) in (Person -> Person)
zRAn69AocpkmxXZnW;inv9;MRjtFfzSZvfvqScvg;1;Teaches in Teacher lone -> Class
zRAn69AocpkmxXZnW;inv9;xRt6o9SxBvTjRAToj;1;Teaches in Person lone -> Class
zRAn69AocpkmxXZnW;inv9;WfBweHgwFD2qr6ung;1;all c : Class | some Teaches.c & Teacher
zRAn69AocpkmxXZnW;inv9;65dCqjRbpZ2y7236z;1;~((Groups.Group):>Teacher) in Teaches
zRAn69AocpkmxXZnW;inv9;cnDDhcWXYjPqYdpWs;1;all p : Person | p in Teacher implies lone p.Teaches
zRAn69AocpkmxXZnW;inv9;C7AvFqT8XESNabE5B;1;all t : Teacher | one Groups.Group.t
zRAn69AocpkmxXZnW;inv9;Wmci6izGMJ9ikZNwR;2;all t : Teacher | one ( t & Groups.Group.Teacher)
zRAn69AocpkmxXZnW;inv9;nX792mizTBWboFvXB;1;all t : Teacher | one ( t & Class.Groups.Group)
zRAn69AocpkmxXZnW;inv9;dGBhWFDmNpX6Xf9SY;2;all t : Teacher | one t.Teaches
zRAn69AocpkmxXZnW;inv9;eyj77jWbKWqmT2aFW;2;all c : Class | #Teacher.(c.Groups) < 1
zRAn69AocpkmxXZnW;inv9;HtyCvTr93Judapqft;1;all c : Class | #Teacher->(c.Groups) < 1
zRAn69AocpkmxXZnW;inv9;RRktG7v7YnLycBjTa;1;all c : Class | lone (Teaches.c & Teacher) Class in (lone Teacher.Teaches)
zRAn69AocpkmxXZnW;inv9;N6yNCFXgLPmkeAcTx;2;all c : Class | #Teacher.(c.Groups) <= 1
zRAn69AocpkmxXZnW;inv9;HcKokf83TvNLAfFNo;2;all c : Class | Teacher in Teaches.c
zRAn69AocpkmxXZnW;inv9;f9BP4mSD2KEFMk6hs;3;all c : Class | one (Teacher & Teaches.c)
zRAn69AocpkmxXZnW;inv9;gXmom8ozxPjdPZhTQ;1;all c : Class | #Teacher.(c.Groups) = 1
zRAn69AocpkmxXZnW;inv9;jrqqADsGfR5f3tswG;2;all c : Class, t : Teacher | #(c & t.Teaches) < 2
zRAn69AocpkmxXZnW;inv9;TCpLEgEwT3HK8CxGZ;1;one Class.~Teaches
zRAn69AocpkmxXZnW;inv9;H97qhWqfwqik54zfC;3;all c : Class | #(c & Teacher.Teaches) < 2
zRAn69AocpkmxXZnW;inv9;GKtZcwqZe6CuC3o76;1;all c:Class| one t:Teacher | t in Teaches.c
zRAn69AocpkmxXZnW;inv9;EfaNCHMYYYDKbm9qF;1;lone t:Teacher | all c:Class | c in t.Teaches
zRAn69AocpkmxXZnW;inv9;kvC7cehBHjiDrbtWd;1;all c:Class| one t:Teacher | t = Teaches.c
zRAn69AocpkmxXZnW;inv9;PdLuJgXnoh6DZkhjQ;1;all c : Class | one (c & Teacher.Teaches)
zRAn69AocpkmxXZnW;inv9;KmKizNzEaoDGjGRCN;2;all c : Class | #(Teacher->c) > 0 and #(Teacher->c) < 2
zRAn69AocpkmxXZnW;inv9;zRAn69AocpkmxXZnW;1;
zRAn69AocpkmxXZnW;inv9;wTw7uajLzv6eTzz5m;1;all c : Class | #(Teacher->c) <= 1
